id,volumeNumber,year
904810820172017,2017,2017
90479591412015,141,2015
9047969161995,16,1995
90482591132018,113,2018
9047699651995,65,1995
9047954112005,11,2005
9047801222014,22,2014
9047772482015,48,2015
9048183952005,95,2005
9047676221988,22,1988
904794612009,1,2009
9048000372014,37,2014
90480001012018,101,2018
9047568272016,27,2016
9047922172008,17,2008
9047764261986,26,1986
9047619312016,31,2016
904802920062006,2006,2006
9048143482014,48,2014
9047718442014,44,2014
9047794102002,10,2002
9048091302012,30,2012
9048187122010,12,2010
904789041991,4,1991
9047772562017,56,2017
904801651987,5,1987
904801872006,7,2006
9048159932004,93,2004
9048056332010,33,2010
9047820101987,10,1987
9048200452009,45,2009
9047764181978,18,1978
9048044261983,26,1983
9047989542007,54,2007
904747032011,3,2011
9047538371993,37,1993
90478301342015,134,2015
9047711922017,92,2017
9048044611988,61,1988
9047996242009,24,2009
904793741997,4,1997
904811582000,8,2000
90480442041998,204,1998
904781111991,1,1991
9047566112017,11,2017
90481892952005,295,2005
904810122011,2,2011
90480442342000,234,2000
904824021997,2,1997
9048010282009,28,2009
9048222332004,33,2004
9047875402000,40,2000
9048200101997,10,1997
9048200332005,33,2005
904762592018,9,2018
904796632013,3,2013
9048129302013,30,2013
9048028362016,36,2016
90480192282002,228,2002
9047670422008,42,2008
9047708382015,38,2015
904820872008,7,2008
9047681292010,29,2010
904791272012,7,2012
904788712004,1,2004
9047711622015,62,2015
904790522008,2,2008
904751422008,2,2008
9047453622016,62,2016
9047720602017,60,2017
9047615282004,28,2004
9048044981992,98,1992
90480444292012,429,2012
904817131981,3,1981
904821912010,1,2010
9048087362008,36,2008
9048103122003,12,2003
9047571222011,22,2011
90480192112000,211,2000
9047670301996,30,1996
9047982142015,14,2015
904771552016,5,2016
9048095282018,28,2018
9047881182016,18,2016
9048110292012,29,2012
904804020122012,2012,2012
9048111241984,24,1984
9047971231998,23,1998
904791412010,1,2010
90478031482017,148,2017
9047989512007,51,2007
904823682014,8,2014
904796991992,9,1992
9047604142013,14,2013
904812072016,7,2016
9047511222011,22,2011
9047959942009,94,2009
9047615342010,34,2010
904754222010,2,2010
90480192362004,236,2004
9048028282014,28,2014
904772842007,4,2007
9048171712007,71,2007
904803842002,4,2002
90481841602018,160,2018
9047654442019,44,2019
9048227241997,24,1997
90480443962008,396,2008
904789152006,5,2006
904796072012,7,2012
9048056282008,28,2008
9047720322009,32,2009
904805212009,1,2009
9048184331982,33,1982
90479041162018,116,2018
9048176372013,37,2013
9047999161996,16,1996
9047693172007,17,2007
9047572552013,55,2013
904827399-181999,99-18,1999
9047560181994,18,1994
904745651992,5,1992
9047800142008,14,2008
9048122202016,20,2016
9047526112004,11,2004
9047989722011,72,2011
9047829232017,23,2017
9048166542012,54,2012
9047528672018,67,2018
904782722009,2,2009
904751462012,6,2012
9047711472013,47,2013
9047768892007,89,2007
90480442191999,219,1999
904822362012,6,2012
9047528182001,18,2001
9047502482013,48,2013
9047820392016,39,2016
904786722001,2,2001
9048128162003,16,2003
9047799122004,12,2004
9047459612019,61,2019
9047780352014,35,2014
9048051122017,12,2017
904748771999,7,1999
904753712009,1,2009
904764579-802003,79-80,2003
90481591432016,143,2016
9047883132010,13,2010
9047720122003,12,2003
904817842002,4,2002
9047676201986,20,1986
904745641991,4,1991
904768712009,1,2009
904766572004,7,2004
9047569102013,10,2013
9047696662012,66,2012
9047549222017,22,2017
9048184611992,61,1992
904748731995,3,1995
90481751582015,158,2015
904803142004,4,2004
9047602242009,24,2009
9047931602012,60,2012
9048068131998,13,1998
904809752010,5,2010
9047829222017,22,2017
9048009212000,21,2000
904759082007,8,2007
90480443512006,351,2006
90480431122019,112,2019
9047881242017,24,2017
904808922003,2,2003
90481893332014,333,2014
9047560432019,43,2019
9047469212001,21,2001
904819741997,4,1997
90475273142017,314,2017
9048010262007,26,2007
9047999502013,50,2013
9047734832008,83,2008
9047713122009,12,2009
90478301192000,119,2000
9047959251996,25,1996
9048166462004,46,2004
9048123582011,58,2011
9048220102006,10,2006
90479591512017,151,2017
9047999382007,38,2007
90478031602018,160,2018
9047943472013,47,2013
9048183211976,21,1976
9048123532006,53,2006
9047936142002,14,2002
90480192592008,259,2008
904805671997,7,1997
9047919582018,58,2018
9047799242016,24,2016
904782051982,5,1982
904825162000,6,2000
9047780532016,53,2016
9047883152012,15,2012
9047738172011,17,2011
904766952018,5,2018
9048007262007,26,2007
90481892532002,253,2002
904750112007,1,2007
9048205142015,14,2015
904768542016,4,2016
9048044931992,93,1992
9048107232018,23,2018
90478591362015,136,2015
9047957812015,81,2015
9047698202006,20,2006
9048015162017,16,2017
9048000672016,67,2016
9048111221982,22,1982
9048005191994,19,1994
9048189431983,43,1983
9047765162017,16,2017
9047832221996,22,1996
904758132011,3,2011
90481892872004,287,2004
9047817132001,13,2001
9048000211998,21,1998
9047836302002,30,2002
9047650522009,52,2009
9048154562004,56,2004
9047890131998,13,1998
904755812007,1,2007
9048200182000,18,2000
9047923201991,20,1991
904759762011,6,2011
9048111231983,23,1983
904746042014,4,2014
904763041988,4,1988
9048240122007,12,2007
9048043702015,70,2015
9048088472006,47,2006
9047881202016,20,2016
9047606262016,26,2016
90481893042005,304,2005
9048189521984,52,1984
9047773102011,10,2011
9047699531989,53,1989
90481841612019,161,2019
9048106152011,15,2011
9048184952001,95,2001
9047657121998,12,1998
90480445802015,580,2015
9047573532017,53,2017
90480442662001,266,2001
9047654302010,30,2010
9047575402013,40,2013
9047573342006,34,2006
90475272512013,251,2013
9047633282016,28,2016
9047453682017,68,2017
9048044641989,64,1989
904753022015,2,2015
9048203872017,87,2017
9047944252008,25,2008
904806120092009,2009,2009
904774112004,1,2004
90477921052013,105,2013
904811292015,9,2015
90482321532018,153,2018
9048176201996,20,1996
904809772012,7,2012
904802752000,5,2000
904820562009,6,2009
9048157192007,19,2007
9048258131980,13,1980
904812471994,7,1994
9048044431986,43,1986
9048076141997,14,1997
9047571282014,28,2014
904756520152015,2015,2015
904784461970,6,1970
90480444952013,495,2013
904803661997,6,1997
9047795842017,84,2017
9047765132014,13,2014
9048167211979,21,1979
9048189931991,93,1991
9048199412008,41,2008
9047894251983,25,1983
9048226292013,29,2013
904804341988,4,1988
9047568302016,30,2016
90480442972003,297,2003
9048093162009,16,2009
9048009822017,82,2017
9047709112014,11,2014
90479041192018,119,2018
9048000812017,81,2017
9047727362017,36,2017
90478751122015,112,2015
9048199372006,37,2006
90480441831997,183,1997
9047829292018,29,2018
9047874132015,13,2015
9048044201982,20,1982
9048149172001,17,2001
904795941981,4,1981
9048092882014,88,2014
904771392008,9,2008
9047959331998,33,1998
904800561981,6,1981
904799052015,5,2015
904751942012,4,2012
9047999592017,59,2017
9047790361980,36,1980
904823142013,4,2013
904799852003,5,2003
9047857282012,28,2012
9047904632014,63,2014
9047545192014,19,2014
90477921992016,199,2016
9048009402006,40,2006
904820331982,3,1982
9047959642005,64,2005
9048106112006,11,2006
9048022872017,87,2017
9047454121988,12,1988
904780772004,7,2004
9048189101974,10,1974
90481892332001,233,2001
90482591082017,108,2017
9048200662016,66,2016
9047608152017,15,2017
9047875832009,83,2009
904812841990,4,1990
9047585332018,33,2018
904755842010,4,2010
9048257412013,41,2013
904821520092009,2009,2009
904799432016,3,2016
9048189711988,71,1988
9048017202013,20,2013
9048206342017,34,2017
904767171995,7,1995
9048196262001,26,2001
9047696101993,10,1993
90482591042017,104,2017
9048088882015,88,2015
9047999422009,42,2009
9047829162016,16,2016
9048195292009,29,2009
904762812009,1,2009
9047718352014,35,2014
9048077171998,17,1998
904793481993,8,1993
904794421995,2,1995
904753732011,3,2011
904759582016,8,2016
904746172009,7,2009
9048238112002,11,2002
904777392010,9,2010
9048088722014,72,2014
9048124122000,12,2000
904781522010,2,2010
9047794172009,17,2009
9047454262002,26,2002
904807232013,3,2013
904807212011,1,2011
9048227542006,54,2006
90477921152013,115,2013
9047718101989,10,1989
904767452013,5,2013
904801892008,9,2008
9048203742015,74,2015
9047875412001,41,2001
904791252009,5,2009
9048144722008,72,2008
9048087181990,18,1990
9047807122009,12,2009
904803712009,1,2009
904754411996,1,1996
9047795772017,77,2017
904763071991,7,1991
904768722016,2,2016
9048010352016,35,2016
9048261RJ9871972,RJ987,1972
9047956131996,13,1996
9048000402014,40,2014
9048183521991,52,1991
904824011995,1,1995
904824031998,3,1998
904783122015,2,2015
904751191998,9,1998
904771861987,6,1987
9048226192003,19,2003
9047779222012,22,2012
904775152012,5,2012
9048023251995,25,1995
9047734521994,52,1994
9047699631994,63,1994
9047788141978,14,1978
90480995212015,521,2015
9047776142005,14,2005
904818111969,1,1969
904807262017,6,2017
904752120172017,2017,2017
904759281998,8,1998
9048259592003,59,2003
904758242000,4,2000
90480442061998,206,1998
904772372016,7,2016
9047974742000,74,2000
9047850512016,51,2016
9048114192011,19,2011
9047484262000,26,2000
90481591462016,146,2016
904809571996,7,1996
90477922682017,268,2017
904822962011,6,2011
9047931712018,71,2018
90480921562017,156,2017
9047487222014,22,2014
90477921042013,104,2013
9048020391999,39,1999
904802762001,6,2001
9047453722018,72,2018
9048076642013,64,2013
9048021662006,66,2006
9047823262007,26,2007
9048016322014,32,2014
9048023281998,28,1998
9047564151981,15,1981
90481892672003,267,2003
904810482016,8,2016
9048206172001,17,2001
904823511985,1,1985
904807252016,5,2016
90480001242018,124,2018
9047729392006,39,2006
9048080402000,40,2000
9048251232017,23,2017
9047533102005,10,2005
9047563492015,49,2015
9047499102014,10,2014
90480446592017,659,2017
9048093102003,10,2003
9048044841991,84,1991
904772152016,5,2016
9047572532011,53,2011
9047749232014,23,2014
904797712009,1,2009
904778781972,8,1972
90480192742010,274,2010
904810311992,1,1992
9048137251991,25,1991
9048044941992,94,1992
9047866212019,21,2019
9047931331999,33,1999
90481892632003,263,2003
9047681182009,18,2009
9048023382008,38,2008
904782952014,5,2014
9047558112017,11,2017
9048098111999,11,1999
904789612003,1,2003
9047549172011,17,2011
90480921492017,149,2017
9047742102015,10,2015
904762552014,5,2014
9047657101996,10,1996
90480192021998,202,1998
904767252014,5,2014
9048191291998,29,1998
9047571272013,27,2013
904814211966,1,1966
9047745502016,50,2016
90480995202015,520,2015
90480441431995,143,1995
9047850342008,34,2008
90481841522017,152,2017
9048222372008,37,2008
904785112015,1,2015
904784481972,8,1972
9048154622010,62,2010
9048171341995,34,1995
904761051999,5,1999
9048044321984,32,1984
9048076582011,58,2011
904761222010,2,2010
90480221022019,102,2019
9047993211998,21,1998
9047702102013,10,2013
9047699571991,57,1991
90480443662006,366,2006
90475272772015,277,2015
9048093132006,13,2006
9048183661996,66,1996
9048085682018,68,2018
90482591152018,115,2018
904820311980,1,1980
9047761222012,22,2012
9047563512017,51,2017
9047860152005,15,2005
90480431022018,102,2018
904756520162016,2016,2016
904798822012,2,2012
9047705272008,27,2008
9048044531987,53,1987
9048027122006,12,2006
904800931993,3,1993
904809442009,4,2009
9047676191985,19,1985
90481751232005,123,2005
904805852013,5,2013
9047821142015,14,2015
9047582182014,18,2014
9047933202006,20,2006
904804972016,7,2016
90478301282009,128,2009
9047660292001,29,2001
904825992-932016,92-93,2016
904799732012,3,2012
90480443532006,353,2006
90480447542019,754,2019
9047989712011,71,2011
9047720702018,70,2018
9048115122004,12,2004
904786622000,2,2000
904783621973,2,1973
904746722011,2,2011
904797512004,1,2004
904788892018,9,2018
9048021792010,79,2010
9048103142005,14,2005
9048240192013,19,2013
9048066352005,35,2005
9047699501988,50,1988
904777661997,6,1997
9048206292013,29,2013
904811812010,1,2010
9047683202010,20,2010
904822562010,6,2010
9047607402004,40,2004
90481891221993,122,1993
9048009332004,33,2004
9047955142013,14,2013
904776782018,8,2018
904817912010,1,2010
904824082003,8,2003
9047708252014,25,2014
904825351996,5,1996
9047560252001,25,2001
9048259602004,60,2004
9047778102012,10,2012
904806422010,2,2010
9047832452019,45,2019
9047646292018,29,2018
904781661995,6,1995
904774311999,1,1999
90477922422017,242,2017
9047487162008,16,2008
9047829192017,19,2017
9048000632016,63,2016
9048048182014,18,2014
9048147442016,44,2016
904747162004,6,2004
90479041032017,103,2017
9048147452016,45,2016
904793721995,2,1995
9048183621994,62,1994
9048009302003,30,2003
9048074132006,13,2006
9048171852010,85,2010
904802721997,2,1997
9048189851990,85,1990
9047795832017,83,2017
9047638232014,23,2014
904762282018,8,2018
90480442532001,253,2001
904793772000,7,2000
9047528262009,26,2009
9048111201980,20,1980
904792311972,1,1972
90475273082016,308,2016
9047999482012,48,2012
904756672013,7,2013
9047823272008,27,2008
90479591062011,106,2011
9047949452005,45,2005
9048171592004,59,2004
9047696201997,20,1997
9047769982018,98,2018
9048216402013,40,2013
90480192632008,263,2008
9047619282013,28,2013
904750441993,4,1993
9048181562016,56,2016
9047900502012,50,2012
904755332015,3,2015
9048088692013,69,2013
9048187162016,16,2016
90480995042013,504,2013
9047560382014,38,2014
9047575372010,37,2010
904758952004,5,2004
9047469292009,29,2009
90481831132015,113,2015
9047803822006,82,2006
90475071042018,104,2018
904761791995,9,1995
90478031512017,151,2017
9048028332015,33,2015
904774172012,7,2012
9047614151998,15,1998
9047477312018,31,2018
9047548102009,10,2009
904780522012,2,2012
904821782007,8,2007
904810662001,6,2001
904808942005,4,2005
904772232013,3,2013
9048113122000,12,2000
904785132017,3,2017
9047582172013,17,2013
9047681372011,37,2011
9047820382015,38,2015
904746252013,5,2013
9048258642006,64,2006
9047705482015,48,2015
9047650221979,22,1979
904776772017,7,2017
9047772271999,27,1999
9047705151996,15,1996
9047593412015,41,2015
904746262014,6,2014
904759122010,2,2010
904805142011,4,2011
9047748122016,12,2016
9047957592010,59,2010
9048142352001,35,2001
9047720192005,19,2005
9047890682018,68,2018
90481891771997,177,1997
9047779292019,29,2019
90481751292006,129,2006
9048023392009,39,2009
9047931462005,46,2005
9048129252008,25,2008
904766632018,3,2018
9048098202008,20,2008
9047657192005,19,2005
9048098162004,16,2004
9047650281985,28,1985
9047475202016,20,2016
9048167251983,25,1983
9047799182010,18,2010
9048016312013,31,2013
904747012009,1,2009
9048200352006,35,2006
904746052015,5,2015
9048203582009,58,2009
904777372008,7,2008
9047875522003,52,2003
9047989662010,66,2010
9047511122001,12,2001
904760962014,6,2014
9047528652018,65,2018
9047659112003,11,2003
904782172008,7,2008
904755521996,2,1996
9048147182014,18,2014
9047593121994,12,1994
904806732017,3,2017
9048088402003,40,2003
90479591042010,104,2010
9047790521996,52,1996
904815551989,5,1989
9048107192009,19,2009
904820282004,8,2004
904777542016,4,2016
9047477162003,16,2003
9047618352003,35,2003
9048009722014,72,2014
9048036212012,21,2012
90480995242015,524,2015
9047713112009,11,2009
904756717-182009,17-18,2009
9048183291980,29,1980
904789692011,9,2011
9048044441986,44,1986
9047800412016,41,2016
9048000242001,24,2001
9048052102018,10,2018
9048076782018,78,2018
904787581992,8,1992
9048009121997,12,1997
9048050522015,52,2015
9048088822015,82,2015
9047504292018,29,2018
9047593362015,36,2015
9047590182017,18,2017
90480444982013,498,2013
904781052018,5,2018
904777692001,9,2001
90478031592018,159,2018
90478301252006,125,2006
9047795582015,58,2015
904769821988,2,1988
9048200292004,29,2004
904803152005,5,2005
9047801182010,18,2010
904758822010,2,2010
90480444142012,414,2012
9047706232016,23,2016
9047922142005,14,2005
9047586112015,11,2015
904802091990,9,1990
904761082002,8,2002
9047495122008,12,2008
904768732018,3,2018
90481891001992,100,1992
904824761990,6,1990
9047737212013,21,2013
9048044491987,49,1987
904812192005,9,2005
9047700112000,11,2000
90480444042008,404,2008
904799921986,2,1986
904781512009,1,2009
9048102212002,21,2002
9047875291998,29,1998
904756122013,2,2013
90480447462018,746,2018
904798551986,5,1986
9048184231977,23,1977
904770252008,5,2008
904777082005,8,2005
9048044151981,15,1981
904759492012,9,2012
9047706162009,16,2009
9047964102002,10,2002
9047919612018,61,2018
9047504202009,20,2009
9047792752012,75,2012
9048123512004,51,2004
9048227321999,32,1999
904817661982,6,1982
904751752013,5,2013
9047589102009,10,2009
9047840132001,13,2001
9047696512007,51,2007
9047921262002,26,2002
904819782002,8,2002
90480441851997,185,1997
90480994862012,486,2012
90481891621996,162,1996
9047783152009,15,2009
9048009572010,57,2010
9047617101996,10,1996
904757341992,4,1992
904822251976,5,1976
90480921822018,182,2018
904748611997,1,1997
904806312009,1,2009
9047484231997,23,1997
90482682011991,201,1991
9047696191997,19,1997
90480445292014,529,2014
9047696372003,37,2003
9047844291993,29,1993
9048124112000,11,2000
9047766172014,17,2014
904820272007,7,2007
904821520012001,2001,2001
9048207132017,13,2017
904808381965,8,1965
9047716162008,16,2008
904756232016,3,2016
904791861973,6,1973
9048175912000,91,2000
9048222342004,34,2004
90481591392015,139,2015
9048110252007,25,2007
9048128312018,31,2018
9047858152001,15,2001
904758231999,3,1999
9048144121993,12,1993
904819181976,8,1976
9048154602008,60,2008
9048005221997,22,1997
904788882017,8,2017
904777251987,5,1987
9048139171975,17,1975
90481891901998,190,1998
904785692006,9,2006
9048038132011,13,2011
904808682013,8,2013
9048044101980,10,1980
9048144932013,93,2013
9047737692018,69,2018
904774172013,7,2013
9047557172002,17,2002
9048085442015,44,2015
9047857131997,13,1997
9048159761999,76,1999
9047487262018,26,2018
9047590162015,16,2015
9047779112001,11,2001
904817111979,1,1979
90480445472014,547,2014
9047792161997,16,1997
9047916222011,22,2011
904811232009,3,2009
9048071142012,14,2012
904822731988,3,1988
9047861172004,17,2004
9047711702015,70,2015
9047764161976,16,1976
90480192832012,283,2012
9047712102018,10,2018
9047931101980,10,1980
904758942003,4,2003
9047964142006,14,2006
904780262018,6,2018
904805262014,6,2014
9048205182019,18,2019
9047792241999,24,1999
90481731032003,103,2003
9047526122005,12,2005
904805712009,1,2009
9048256312009,31,2009
904785851991,5,1991
9048137291995,29,1995
904774112005,1,2005
9047575412014,41,2014
9047931301997,30,1997
90481841032003,103,2003
904809392002,9,2002
904777892011,9,2011
9047765172018,17,2018
9047706112004,11,2004
9047465382010,38,2010
90479891012017,101,2017
9048129202003,20,2003
9048088522009,52,2009
9048023472017,47,2017
904758922001,2,2001
90480442051998,205,1998
9047989982016,98,2016
9047858262006,26,2006
9047964192011,19,2011
9048247222006,22,2006
90480443262004,326,2004
9047619342019,34,2019
9048110232005,23,2005
904761382018,8,2018
9047836412013,41,2013
904787192014,9,2014
90478751002012,100,2012
90476451022014,102,2014
9047848162016,16,2016
9048009842017,84,2017
9048102212003,21,2003
9047996282013,28,2013
9047949532011,53,2011
904804552010,5,2010
90481891191993,119,1993
9047618362004,36,2004
9047500262018,26,2018
9048183491990,49,1990
9047514112017,11,2017
9048227732013,73,2013
9047986432019,43,2019
9048016232005,23,2005
9047676382004,38,2004
9047711782016,78,2016
9047790401984,40,1984
9048191141983,14,1983
90480442422000,242,2000
9047858101996,10,1996
9048022952018,95,2018
9047734191977,19,1977
90480441521995,152,1995
904784662006,6,2006
9048012312008,31,2008
9047654242004,24,2004
904801882007,8,2007
9048214342017,34,2017
9047584202005,20,2005
904823152014,5,2014
9047676472013,47,2013
9047949522010,52,2010
9047890152000,15,2000
9047607482012,48,2012
9047779132003,13,2003
904771382007,8,2007
9048200732019,73,2019
9048142251991,25,1991
9048200151999,15,1999
9047511262015,26,2015
9048257662017,66,2017
9048187172017,17,2017
9048273435022000,06-Feb,2006
9048107202011,20,2011
904769242007,4,2007
904791611990,1,1990
9047956231999,23,1999
904756622008,2,2008
9048036222013,22,2013
9048103212012,21,2012
9047745382004,38,2004
904811592001,9,2001
9048038172015,17,2015
904821820062006,2006,2006
9047484171991,17,1991
9048102111993,11,1993
9048212182019,18,2019
9048009131998,13,1998
904766342011,4,2011
9047876122007,12,2007
904797542010,4,2010
9047893512009,51,2009
9047683172007,17,2007
904800511976,1,1976
90481831142015,114,2015
9048203832016,83,2016
9047657262012,26,2012
9047875532003,53,2003
9047769942016,94,2016
904753321997,2,1997
904765862012,6,2012
9048183401986,40,1986
90480443932008,393,2008
9047857151999,15,1999
9047676442010,44,2010
904749212010,1,2010
90481841572018,157,2018
9047803692002,69,2002
9047620432017,43,2017
9048206101993,10,1993
9047900512013,51,2013
9047936102000,10,2000
9047670432009,43,2009
9047610162010,16,2010
9048172122017,12,2017
9047729602016,60,2016
9047538401996,40,1996
904764922011,2,2011
904769542009,4,2009
9047788462010,46,2010
9047720522016,52,2016
9047764281988,28,1988
904809561995,6,1995
904747682016,8,2016
9047478312009,31,2009
9047737402015,40,2015
904820081996,8,1996
9047885182008,18,2008
9047931682016,68,2016
904810771986,7,1986
9047699671996,67,1996
9047993382015,38,2015
90480445992015,599,2015
904776512001,1,2001
904812491997,9,1997
9047549162010,16,2010
90481893222014,322,2014
904794951986,5,1986
9047538231979,23,1979
9047817302015,30,2015
904796182018,8,2018
9047949161995,16,1995
9047764211981,21,1981
9048203652013,65,2013
90481891701997,170,1997
9047609102018,10,2018
904803532006,3,2006
904797552011,5,2011
904812681997,8,1997
904795312016,1,2016
9048076181998,18,1998
9047606102000,10,2000
90480442412000,241,2000
9048016352017,35,2017
9047792131996,13,1996
9047931722018,72,2018
90480921732018,173,2018
9047720482015,48,2015
904773421967,2,1967
9047614161999,16,1999
9048164292009,29,2009
9048009422007,42,2007
904782982015,8,2015
90480444782013,478,2013
9048128132000,13,2000
9048011212015,21,2015
90480446132016,613,2016
9048020452000,45,2000
904813122007,2,2007
9048111291989,29,1989
904825532012,3,2012
9047589112009,11,2009
90477921062013,106,2013
9047806132007,13,2007
9047534202018,20,2018
9048142261992,26,1992
9047495222018,22,2018
9047681362010,36,2010
904810162017,6,2017
904784322003,2,2003
9047549142009,14,2009
9048144462002,46,2002
904765741990,4,1990
9048074172010,17,2010
9047949332001,33,2001
904818961973,6,1973
90478591062011,106,2011
904770611989,1,1989
904749152016,5,2016
9048123622015,62,2015
9047850782018,78,2018
9048076131996,13,1996
904745411977,1,1977
904766452015,5,2015
904775832004,3,2004
904779591982,9,1982
9048012522015,52,2015
9047743112012,11,2012
904824321994,2,1994
904804532008,3,2008
904759042004,4,2004
9048189151976,15,1976
9048154642012,64,2012
9048183551992,55,1992
904796411993,1,1993
9047745432009,43,2009
904770332008,3,2008
904809841992,4,1992
904818532001,3,2001
90480881302019,130,2019
904801542005,4,2005
9047900462008,46,2008
904800632009,3,2009
9047772181995,18,1995
9048071202018,20,2018
9048080732016,73,2016
904761342014,4,2014
90480446342016,634,2016
904791022011,2,2011
9048143462012,46,2012
9048044351985,35,1985
9047575422015,42,2015
9048080672013,67,2013
90477181112018,111,2018
90478591642018,164,2018
904822791991,9,1991
9048122132009,13,2009
9048106102005,10,2005
9048056222005,22,2005
904777641995,4,1995
9048184481988,48,1988
9047569152014,15,2014
904786762005,6,2005
9048122102006,10,2006
9048139432004,43,2004
9047654372017,37,2017
904806120102010,2010,2010
904796152015,5,2015
90475272712014,271,2014
904766422012,2,2012
9048171562003,56,2003
9047705402014,40,2014
904773672011,7,2011
904812111993,1,1993
9047800432017,43,2017
9048009592011,59,2011
90477922452017,245,2017
904780762003,6,2003
904799882006,8,2006
904761781994,8,1994
90480445982015,598,2015
90480442962003,296,2003
9047823212002,21,2002
904822781991,8,1991
90478031582018,158,2018
9048066802015,80,2015
904751812007,1,2007
9047875782008,78,2008
90481441022016,102,2016
9047577172014,17,2014
9048018162016,16,2016
9048261RJ22741978,RJ2274,1978
9048222271998,27,1998
904789061995,6,1995
904763021986,2,1986
9048043462004,46,2004
904772262016,6,2016
9048184301981,30,1981
9048171451999,45,1999
9047993272004,27,2004
9047528612018,61,2018
9047858472017,47,2017
9047820111988,11,1988
9048080482004,48,2004
9048009492008,49,2008
904800662012,6,2012
9048203432002,43,2002
904780962019,6,2019
9047708752018,75,2018
90480441941998,194,1998
9048076622013,62,2013
9047681722015,72,2015
904799520152015,2015,2015
904790720152015,2015,2015
904745411976,1,1976
9047571152008,15,2008
9047707102015,10,2015
9047734371986,37,1986
90482681061990,106,1990
9048171482000,48,2000
9048024672019,67,2019
90479591442016,144,2016
904788431988,3,1988
9048176131989,13,1989
90480441541996,154,1996
90481892542002,254,2002
904807372018,7,2018
9048238132004,13,2004
904761332012,3,2012
90480443192004,319,2004
904781641993,4,1993
904814481992,8,1992
9047918111978,11,1978
904794981989,8,1989
90479591022010,102,2010
9047604242017,24,2017
9047919652019,65,2019
9047739172019,17,2019
904789162007,6,2007
90480995272015,527,2015
9048095212011,21,2011
904782972015,7,2015
9047610242018,24,2018
9048256282006,28,2006
904762192006,9,2006
9047507982018,98,2018
904786212007,1,2007
904825572016,7,2016
9048068162000,16,2000
9047989572008,57,2008
904824052000,5,2000
9048077242005,24,2005
904755222004,2,2004
9048191412010,41,2010
9048043201997,20,1997
904779820092009,2009,2009
90481751762018,176,2018
9047974711999,71,1999
904784222015,2,2015
904769052018,5,2018
9048261RJ27361980,RJ2736,1980
9048259972017,97,2017
904824092004,9,2004
9048005201995,20,1995
9047993372014,37,2014
904759032002,3,2002
90481891611996,161,1996
904775321997,2,1997
9047790471991,47,1991
9048142281994,28,1994
904775012007,1,2007
904796652015,5,2015
904760062015,6,2015
9048212172018,17,2018
9047616302011,30,2011
904820071995,7,1995
90481591602017,160,2017
9048016352018,35,2018
9048009612011,61,2011
904769621990,2,1990
904796042009,4,2009
9047575312004,31,2004
90481731102010,110,2010
904748081996,8,1996
9048245812017,81,2017
904753752013,5,2013
904758912000,1,2000
90482321352017,135,2017
90477922462017,246,2017
9048206242008,24,2008
9048258211984,21,1984
904820742008,4,2008
9048012322008,32,2008
904775032009,3,2009
9047811272004,27,2004
904775822003,2,2003
9047879102007,10,2007
90477681152016,115,2016
9048256402018,40,2018
9047881232017,23,2017
9047799102002,10,2002
904784041992,4,1992
90480443472005,347,2005
904793792002,9,2002
904810031986,3,1986
9048087292001,29,2001
904756520072007,2007,2007
904823711984,1,1984
9047803672002,67,2002
9047800452017,45,2017
9047693242014,24,2014
9047893562014,56,2014
904822552009,5,2009
9048135101990,10,1990
904750471996,7,1996
9048153692017,69,2017
9047944212006,21,2006
904805552009,5,2009
9048044161981,16,1981
9047772462013,46,2013
90481891381995,138,1995
904760492011,9,2011
90479591652019,165,2019
9047915402011,40,2011
9047729822018,82,2018
9047502512015,51,2015
9047488221998,22,1998
9047606192009,19,2009
9047792101996,10,1996
904787422004,2,2004
904817892007,9,2007
9047683132003,13,2003
9048243202012,20,2012
904806120172017,2017,2017
9048124222011,22,2011
9047568342017,34,2017
904761961992,6,1992
904799722011,2,2011
9048139462008,46,2008
9047857352019,35,2019
9047585262011,26,2011
904760932011,3,2011
9047941102014,10,2014
9048088732014,73,2014
90480446512016,651,2016
9047719522004,52,2004
9047956181998,18,1998
9048048152011,15,2011
904802631997,3,1997
90478301252007,125,2007
904775242017,4,2017
904765342000,4,2000
9047538542010,54,2010
904825891977,9,1977
904823791994,9,1994
904793471992,7,1992
9048044331984,33,1984
904820912008,1,2008
904785432012,3,2012
9047803982010,98,2010
9048183251978,25,1978
9047453372012,37,2012
9048142221988,22,1988
9048214262016,26,2016
904777482017,8,2017
9047734121974,12,1974
904819012016,1,2016
904762572016,7,2016
9047986382014,38,2014
9047772201995,20,1995
9047502221999,22,1999
904746320102010,2010,2010
9047734241980,24,1980
9048102171999,17,1999
9047700232012,23,2012
90475272932016,293,2016
90480445592014,559,2014
9047711892017,89,2017
9047699792003,79,2003
9047705562016,56,2016
9047696742015,74,2015
9048253112002,11,2002
9047813212012,21,2012
9047636152010,15,2010
9048087231995,23,1995
904821722002,2,2002
9048203642012,64,2012
9048227592008,59,2008
9047860272017,27,2017
9048000682016,68,2016
9048226182002,18,2002
9047502502014,50,2014
904825151999,5,1999
9047734181977,18,1977
9047960132018,13,2018
90477181042018,104,2018
9047780482015,48,2015
9047884101995,10,1995
90480443342005,334,2005
9047711452013,45,2013
904795472003,7,2003
