Paper,Author
1526337,7133889
1526352,6872482
1526364,6777528
1526389,6907666
1526390,6875750
1526401,7038827
1526408,7126848
1526416,7942643
1526421,7301154
1526432,6777307
1526451,6779603
1526467,6911424
1526469,6779716
1526489,7959254
1526492,6781196
1526499,6876065
1526503,6760032
1526512,6874458
1526513,6993430
1526517,6771094
1526528,7097279
1526532,6777307
1526570,7203046
1526602,6782002
1526651,6825552
1526664,6783445
1526677,6765056
1526702,7098204
1526715,7873733
1526717,6869609
1526759,7039733
1526775,6754017
1526784,6754588
1526795,6979965
1526797,7642231
1526851,7045741
1526863,6779716
1526864,6851992
1526881,7000856
1526920,6780179
1526948,6835426
1526960,7121817
1526977,7959377
1526996,7049407
1527012,6788447
1527036,7001510
1527038,6755000
1527064,7810959
1527065,7201987
1527068,7959398
1527085,6784941
1527097,6777724
1527116,6859101
1527124,7049625
1527128,6924179
1527129,6979381
1527134,6872754
1527140,6932090
1527152,7102448
1527165,6777807
1527169,6754713
1527175,6772131
1527180,6916486
1527194,6780374
1527195,7463354
1527197,6992996
1527206,6950505
1527228,6964199
1527231,6876301
1527250,7457916
1527261,6754179
1527270,7315475
1527283,6754749
1527307,6779716
1527318,7067013
1527335,6886617
1527424,7801818
1527426,7102028
1527434,7299020
1527453,7376380
1527455,6782293
1527456,7147334
1527464,6790097
1527470,7959514
1527473,6755430
1527479,6767284
1527503,6877074
1527505,6980016
1527510,7098102
1527518,7959521
1527546,6874260
1527556,6789030
1527595,7048183
1527604,6781855
1527605,7202380
1527627,7959210
1527699,6754427
1527709,6779896
1527736,6761601
1527744,6979147
1527746,7650706
1527792,6999302
1527801,7102065
1527804,6823199
1527805,7201228
1527849,7039551
1527850,6876349
1527866,7959601
1527876,7716750
1527912,6979441
1527913,7810181
1527950,6761932
1527955,6778136
1527967,6778136
1527977,7959620
1527978,6777366
1527984,7959464
1527988,7047861
1527994,6779716
1527998,6979381
1528000,7959625
1528032,6754159
1528053,6764900
1528069,6876766
1528071,7397505
1528090,6783242
1528164,7097348
1528167,6820567
1528198,7959282
1528229,7959567
1528245,7644418
1528252,6915388
1528259,6950549
1528276,6907138
1528287,7501513
1528290,7048612
1528295,7305152
1528332,7959074
1528351,7959363
1528386,7050268
1528388,6910833
1528405,7959754
1528421,6779716
1528424,7954244
1528426,7047622
1528451,6754017
1528466,7604585
1528550,7655785
1528553,7614779
1528558,6823996
1528561,7801818
1528573,6789404
1528581,7499367
1528589,6761232
1528591,6812981
1528596,6875860
1528637,6753877
1528652,6754487
1528655,6898126
1528661,6762921
1528674,6907661
1528681,6871217
1528721,6779715
1528746,7001983
1528782,6782500
1528817,6780316
1528835,7079836
1528882,6926902
1528885,7397632
1528895,6780387
1528899,7378494
1528911,6876645
1528914,7707659
1528924,6777307
1528932,6808960
1528948,6766023
1528959,6777307
1528970,7959902
1528981,6780079
1528987,6793730
1528990,7252844
1529000,6801161
1529025,6755790
1529030,7321623
1529044,7959944
1529045,6786507
1529049,6767398
1529055,7959953
1529066,6814791
1529080,7959970
1529109,6832281
1529130,6787276
1529138,7237643
1529170,7258925
1529174,7960053
1529175,7941577
1529199,7960023
1529204,7774873
1529205,6800646
1529221,6758956
1529234,7394583
1529247,7121822
1529306,6784184
1529321,7960151
1529326,7960165
1529355,6760909
1529356,6783327
1529387,6822700
1529390,6925947
1529395,7162148
1529396,7493865
1529404,7023683
1529408,7558556
1529422,7960261
1529423,6780250
1529454,7960319
1529468,7960325
1529472,7960329
1529474,6909935
1529480,7600410
1529482,7960144
1529494,6910179
1529496,7960347
1529513,7960366
1529514,7272300
1529545,6755732
1529547,7960385
1529562,6860384
1529569,7960314
1529578,6989906
1529582,6856418
1529592,7960461
1529595,6851536
1529601,7039137
1529621,6755979
1529626,6821182
1529627,7960485
1529630,7178649
1529642,7224463
1529644,7960499
1529648,7960503
1529651,6763093
1529658,6860331
1529660,6818292
1529682,6794616
1529686,7633709
1529708,6822135
1529725,7960560
1529731,6832247
1529746,7077985
1529762,6826185
1529797,6763625
1529802,7960644
1529803,6758047
1529805,7403385
1529809,7960650
1529813,6801878
1529817,6835463
1529824,7960575
1529825,7713986
1529842,6870509
1529844,7747202
1529864,7526428
1529872,6820781
1529877,7960715
1529878,6973491
1529885,7960720
1529887,7960721
1529890,7960723
1529893,7960728
1529899,6847007
1529910,7555365
1529951,7770170
1529962,6830062
1529963,6840363
1529966,6828756
1529973,7147090
1529981,6855579
1529989,7158538
1529994,6831711
1530003,7960828
1530013,6995230
1530073,6820781
1530082,7583792
1530083,7631772
1530089,6754159
1530092,6762216
1530104,7960933
1530106,7910403
1530132,6859770
1530140,7960969
1530167,6849532
1530177,7960144
1530183,6863770
1530196,7181706
1530202,7399588
1530223,7848596
1530230,7960478
1530241,7961072
1530255,6822633
1530267,7961092
1530279,7961099
1530292,6911072
1530295,7961117
1530328,6998189
1530353,6884657
1530375,6859828
1530398,7138785
1530410,6857265
1530426,6949707
1530434,6824257
1530437,6958797
1530447,6857265
1530455,6821666
1530459,6820772
1530466,6757189
1530468,7228377
1530478,7159197
1530483,6818292
1530498,7960575
1530531,6893120
1530570,6872447
1530584,6859075
1530602,7961438
1530609,6961636
1530621,7961477
1530626,7961480
1530648,7961539
1530674,7961569
1530683,7066449
1530734,7960160
1530751,7034316
1530764,6826889
1530768,6900381
1530774,6798425
1530781,7961677
1530811,6820781
1530817,6932966
1530853,6860067
1530876,6919449
1530892,7158438
1530907,7405524
1530938,6770195
1530958,7135726
1530963,6820043
1530975,7961538
1530994,7960707
1530999,7961851
1531016,6870285
1531017,6850215
1531021,6900014
1531023,6766192
1531030,6904400
1531031,7079674
1531035,6954759
1531055,7224952
1531071,6857636
1531084,6764125
1531086,6757733
1531095,6935733
1531109,7393098
1531111,7961967
1531119,6870161
1531152,6828791
1531162,7034253
1531263,6778369
1531269,7962100
1531273,7237611
1531283,6848373
1531293,7962134
1531301,7962147
1531306,6924678
1531326,7037545
1531335,7962170
1531342,6781593
1531381,7962204
1531384,7124988
1531387,7841407
1531436,6894110
1531444,7379534
1531453,6946234
1531462,6905738
1531471,6826436
1531480,7584146
1531493,7962305
1531502,7962311
1531526,6820781
1531534,7962345
1531540,6760302
1531545,7962361
1531556,7962372
1531560,7385875
1531592,7962410
1531607,6865987
1531611,6922471
1531639,7272300
1531650,7962441
1531658,6858897
1531662,6772411
1531668,7962467
1531688,6822700
1531692,6858225
1531721,7962504
1531726,7181221
1531735,6822175
1531740,6882490
1531766,7960160
1531768,6861716
1531769,7221684
1531784,6945363
1531797,7228265
1531805,6784416
1531811,6869360
1531817,6762416
1531822,7784944
1531823,7026946
1531833,7962602
1531848,7101992
1531849,7172359
1531873,6921208
1531904,6871520
1531927,6886313
1531936,6767216
1531940,7497313
1531971,7299824
1531973,6973104
1531976,6900074
1531983,6762574
1531988,6865917
1532030,6770269
1532036,7344873
1532038,7100433
1532073,6767899
1532075,6876007
1532092,6765008
1532097,6857265
1532116,7000780
1532122,7826017
1532128,7962710
1532180,6766072
1532182,7585437
1532219,7098346
1532222,6869778
1532235,7000780
1532237,6762602
1532247,6755206
1532261,6757360
1532269,6910020
1532281,7790754
1532309,7188277
1532331,6870355
1532336,6852855
1532371,6763625
1532377,6866002
1532417,7098671
1532437,6761879
1532445,7202594
1532454,7843288
1532455,7344521
1532471,7194649
1532481,7101269
1532483,6765454
1532492,6755286
1532511,7021852
1532518,6865987
1532544,6762000
1532553,7201129
1532557,7962885
1532560,6782049
1532568,6761881
1532591,7095876
1532597,7581705
1532613,6761881
1532614,6944124
1532627,7962919
1532642,6755094
1532656,6762691
1532662,6840828
1532699,7049460
1532702,6766777
1532708,7133220
1532719,6766777
1532737,7554247
1532762,6767598
1532768,7097880
1532789,6770689
1532797,6769871
1532804,6755543
1532827,7962991
1532834,6755246
1532846,6869625
1532851,6755286
1532853,6760285
1532868,7963003
1532903,7000230
1532906,6761881
1532914,6764099
1532952,7637404
1532962,6772413
1532965,6989942
1532979,6881714
1532993,7963042
1533008,6767640
1533021,6973046
1533023,7587327
1533041,7100433
1533066,6769454
1533081,6787625
1533103,6995230
1533115,6821817
1533133,7364991
1533134,7963113
1533152,6997871
1533210,6787276
1533215,7035806
1533217,6795584
1533226,6995818
1533228,6755945
1533248,6763371
1533250,6996920
1533275,6884769
1533282,7108607
1533294,6996021
1533321,6928318
1533323,6778089
1533329,6929295
1533334,7963208
1533342,7112325
1533350,7963219
1533351,7963220
1533380,7963237
1533383,7963240
1533384,6819963
1533419,7272044
1533431,6770227
1533450,7105967
1533466,7117418
1533474,7627430
1533503,7963299
1533508,7643433
1533510,7111487
1533511,7433934
1533524,6998122
1533525,7106626
1533539,6928962
1533545,6994891
1533546,6756561
1533558,6823153
1533575,6995401
1533577,6779414
1533629,6828296
1533647,6995558
1533648,6994621
1533655,6997629
1533689,7058239
1533690,6994757
1533716,6995137
1533718,6996040
1533724,7648974
1533749,6982308
1533831,6762958
1533866,7106863
1533872,6779034
1533876,6998164
1533886,6762292
1533888,6998166
1533893,6784539
1533913,7155681
1533924,6889442
1533941,7107093
1533965,7598838
1533985,6766649
1533992,7195910
1534008,7426897
1534010,6821991
1534033,7423191
1534047,6780057
1534051,6995055
1534056,6790967
1534058,6995777
1534060,6994791
1534068,6996039
1534074,6837398
1534082,7615229
1534092,6810262
1534107,6995558
1534112,6995619
1534123,7646889
1534124,6998652
1534127,6930560
1534128,7963575
1534157,6837842
1534159,7963588
1534176,7112806
1534205,6996427
1534228,7492392
1534229,6995324
1534233,7963620
1534244,7101176
1534258,7963632
1534282,6995228
1534287,6996877
1534317,6786153
1534320,6788262
1534329,6994936
1534338,7645951
1534347,6998558
1534356,6995819
1534365,6790562
1534372,7963690
1534373,7063203
1534375,7284085
1534381,7963701
1534382,7963152
1534403,7963708
1534404,6818761
1534406,6756561
1534415,6764509
1534445,6997852
1534482,7963749
1534492,7963751
1534495,7251969
1534507,6825472
1534508,7105328
1534514,6783499
1534524,7430645
1534537,6817842
1534560,7963788
1534564,6926513
1534566,6772494
1534567,6995116
1534575,6994788
1534576,6938540
1534582,7963791
1534609,6773315
1534615,6755945
1534636,6956559
1534654,7112470
1534664,6829018
1534667,7106204
1534681,6955011
1534682,6779798
1534690,7280073
1534707,7107183
1534713,6998478
1534719,6784539
1534722,7304511
1534734,7963857
1534735,6825817
1534741,7963863
1534742,6778154
1534747,6823922
1534749,7270191
1534774,7615229
1534779,7963872
1534786,7648974
1534787,6786153
1534788,7116054
1534807,6996754
1534827,6784539
1534840,6996704
1534849,6787276
1534878,7832260
1534891,6765478
1534898,6825471
1534904,6893810
1534906,6995367
1534911,6755790
1534927,7963928
1534931,7493596
1534933,7492845
1534947,6838336
1534974,6996857
1534983,6776997
1534989,6995476
1534990,6995935
1534992,6890002
1534997,6994914
1535000,6995457
1535010,6790467
1535011,6766384
1535015,6926394
1535019,6819138
1535024,6782037
1535042,7646986
1535055,6845621
1535060,6995741
1535063,7650198
1535083,6778553
1535086,6784539
1535088,6820227
1535114,7643771
1535116,6997046
1535130,6833436
1535154,7964026
1535164,6824459
1535173,7964032
1535175,7053242
1535183,6788262
1535184,7647292
1535191,6787831
1535193,6784539
1535198,7964047
1535203,7228773
1535204,7964048
1535211,6769873
1535213,6883145
1535224,6836128
1535240,7964061
1535249,7963764
1535274,6955881
1535314,6770227
1535320,6784539
1535323,7964104
1535331,6995360
1535357,6827967
1535368,6793730
1535371,6789249
1535373,6830623
1535389,6841373
1535394,7845941
1535424,7964153
1535435,6829786
1535443,6994749
1535479,6829170
1535480,6994981
1535481,7645695
1535483,6784340
1535488,6756854
1535490,7527020
1535506,6928477
1535511,7647833
1535526,6995558
1535550,7278440
1535552,6995322
1535556,6865653
1535601,7491535
1535611,7116552
1535616,6782480
1535628,6955881
1535637,7964289
1535691,7963685
1535699,7427692
1535710,6787625
1535711,6787919
1535718,7398630
1535731,7904970
1535746,6768379
1535753,6861088
1535755,6994891
1535789,6892343
1535791,6908314
1535800,7647128
1535804,7437865
1535814,7648267
1535827,7107394
1535832,7648098
1535836,6827709
1535837,7108351
1535840,6996113
1535847,6818381
1535853,7106367
1535861,6786031
1535874,7964385
1535887,7108467
1535894,6926394
1535903,6758914
1535915,6824918
1535925,7938854
1535927,6798448
1535969,6758698
1535997,7644217
1536008,7113026
1536014,6929835
1536020,7964452
1536021,7234262
1536024,6842051
1536038,7921671
1536044,7032545
1536052,6926513
1536054,7769780
1536080,6998504
1536083,6793730
1536138,7250314
1536142,7107067
1536143,6770227
1536149,6784539
1536157,6997814
1536165,6996913
1536172,7645359
1536178,6784539
1536182,7111397
1536224,6997109
1536231,6995535
1536241,6983380
1536255,6783074
1536275,6819781
1536276,7964549
1536294,6829786
1536299,6795121
1536316,6996110
1536336,7107067
1536347,7528465
1536349,7844688
1536350,6756184
1536351,6760218
1536376,6756561
1536381,7600009
1536458,6931749
1536465,7463487
1536469,7644159
1536470,6782697
1536483,6999017
1536516,6938326
1536534,6793730
1536539,6799295
1536552,7650198
1536558,7109585
1536561,7253059
1536582,7964657
1536590,6758914
1536599,6994891
1536608,6821121
1536618,7644355
1536650,6776094
1536659,6784539
1536664,7619567
1536672,6797177
1536680,7513070
1536685,6785081
1536688,6823922
1536696,6778493
1536699,6778089
1536704,6909113
1536713,7798676
1536721,6836598
1536724,6766649
1536730,6768398
1536731,7105832
1536738,6797177
1536748,7492845
1536752,7625738
1536764,7283779
1536774,6952279
1536775,6755859
1536795,6766567
1536798,7964754
1536800,6910258
1536802,6784539
1536819,6832364
1536820,6989935
1536821,7643765
1536824,6997748
1536845,7520465
1536859,6766649
1536869,6758019
1536889,7963368
1536906,7645433
1536911,6996125
1536919,7035765
1536920,6765849
1536924,6810568
1536950,6779949
1536951,6995819
1536957,7437962
1536958,6786033
1536964,6766666
1536972,6784539
1536976,6900409
1536987,7647229
1536989,7551038
1537008,6785022
1537015,6824351
1537016,6841884
1537038,6997748
1537039,7116608
1537087,6784539
1537097,7885661
1537106,7964903
1537108,6941427
1537133,7964886
1537147,7964952
1537148,6771460
1537149,6821548
1537152,7964956
1537162,6979582
1537172,7124006
1537173,7215778
1537182,7890744
1537186,7964991
1537190,7216586
1537192,6762191
1537197,7965009
1537205,7965015
1537213,6758956
1537240,7594837
1537250,6911047
1537258,7965073
1537260,7227919
1537269,7887893
1537271,7965083
1537272,6755859
1537287,6764212
1537301,6834449
1537308,6766976
1537322,6793730
1537325,7888201
1537331,7965148
1537338,6758695
1537355,7965167
1537362,6824765
1537367,6778692
1537374,7217795
1537375,7927174
1537378,6784539
1537391,6821683
1537395,6758698
1537430,7965232
1537455,6765118
1537464,6782094
1537465,6787276
1537502,6844104
1537504,7964883
1537528,6780848
1537538,6915494
1537550,7965359
1537553,7965367
1537565,7965386
1537567,6782094
1537578,6832019
1537579,6777703
1537595,6778283
1537605,7965428
1537619,7965447
1537634,7965253
1537653,6834493
1537667,6756104
1537675,7218790
1537676,7965509
1537684,7965521
1537697,6764068
1537703,7716256
1537754,7965594
1537762,7586249
1537777,6768182
1537778,7190370
1537783,7965626
1537824,7965096
1537832,7790582
1537852,7965151
1537948,6758019
1537954,6764716
1537991,6762416
1538045,7605786
1538046,6823051
1538051,6789493
1538053,7229641
1538061,7965876
1538062,6799197
1538065,6999324
1538068,6759640
1538085,6829841
1538101,6822712
1538108,6925904
1538129,6909553
1538158,7877826
1538195,6849767
1538218,6928064
1538255,6884946
1538257,7123318
1538264,7939818
1538288,6925819
1538295,6786129
1538305,7642295
1538307,6929713
1538362,6861537
1538389,7392889
1538398,6882385
1538416,7965987
1538452,7511698
1538466,7331954
1538499,6884868
1538522,6929793
1538578,7966036
1538584,6932490
1538596,7654088
1538618,6778493
1538659,7005451
1538679,6883055
1538682,7762829
1538714,7573867
1538715,6884855
1538724,6882715
1538737,7188137
1538793,7513037
1538807,7508388
1538856,7966126
1538858,6820781
1538872,7021746
1538873,7966129
1538874,6848731
1538894,6779122
1538923,6928775
1538941,6853099
1538987,7966161
1539006,7900083
1539026,6883559
1539038,6926540
1539040,6783080
1539058,7642328
1539071,6926474
1539086,6778492
1539104,6884822
1539159,6780821
1539170,7386758
1539193,7398160
1539212,6929489
1539217,6884768
1539229,7029226
1539236,6882954
1539247,7966238
1539259,6857083
1539262,7944840
1539307,7878652
1539331,7513017
1539342,6928851
1539346,7642311
1539358,7966265
1539384,6851616
1539396,6884157
1539418,6781390
1539452,6779038
1539464,6883773
1539495,6799639
1539500,6843658
1539502,7179628
1539576,6926539
1539593,6926271
1539610,7642328
1539613,7765234
1539620,7752600
1539637,7332400
1539647,7966330
1539662,6928817
1539672,6864704
1539680,6783122
1539710,7824784
1539716,7642328
1539723,7901125
1539768,7332960
1539774,7333741
1539782,6928358
1539801,7527737
1539808,6883024
1539819,7518984
1539835,7283852
1539842,6785814
1539878,6910184
1539927,7725772
1539942,6930249
1539980,7188021
1539984,6755540
1540002,6872522
1540042,7739275
1540050,6933156
1540061,7262651
1540069,6883187
1540072,6784932
1540095,7966440
1540173,6806630
1540175,6883845
1540180,6926049
1540193,7205209
1540246,7716195
1540249,6926861
1540262,7751174
1540269,7326595
1540276,6882831
1540298,6927514
1540322,7590864
1540332,6785276
1540399,7966511
1540419,6772413
1540421,7401892
1540457,7259683
1540465,6783064
1540481,6800179
1540483,6755540
1540486,6756649
1540487,6883559
1540502,6883391
1540510,7211721
1540568,7162985
1540570,6926189
1540577,6906438
1540580,6884850
1540595,7966555
1540613,7333292
1540640,7670098
1540652,6884820
1540664,6756187
1540697,7060336
1540724,6927549
1540729,7017413
1540752,7332355
1540769,7966607
1540801,6882724
1540807,6884202
1540825,6773420
1540867,6883088
1540886,7509261
1540891,7966634
1540900,7184736
1540913,7024551
1540917,6883498
1540926,7462365
1540961,6882857
1540979,6839833
1540982,6785730
1541040,7838816
1541043,6935191
1541084,7966736
1541086,7609039
1541108,7040513
1541115,6875646
1541124,7203323
1541138,7966784
1541155,7299538
1541165,7966803
1541193,7966826
1541202,7966832
1541206,6905098
1541214,6813164
1541270,6813164
1541276,7966859
1541289,6903447
1541304,6902503
1541319,7966873
1541351,7966890
1541372,6813164
1541388,7966903
1541402,6753669
1541408,6903459
1541421,6979141
1541424,7300285
1541431,7067557
1541456,7056312
1541497,7126838
1541500,6855932
1541503,7948035
1541523,7966943
1541542,7278310
1541563,6813164
1541564,7966959
1541600,6816094
1541608,7584843
1541612,6813164
1541675,7319859
1541710,7967008
1541719,6811496
1541770,7608298
1541775,6755144
1541799,7210073
1541804,7056312
1541807,7319162
1541890,7967040
1541906,7584843
1541947,7967073
1541961,7966846
1541972,6753700
1541974,7392457
1541982,6903445
1541986,7967085
1541987,7201588
1541995,6903447
1542000,6754704
1542007,6762703
1542016,7418354
1542037,7187582
1542050,7713086
1542051,6754721
1542061,6754936
1542064,7967102
1542083,6813164
1542120,6850068
1542137,7966891
1542168,7584845
1542170,7248822
1542178,6969444
1542187,7966893
1542190,7406697
1542197,6813164
1542212,6754458
1542223,6872853
1542252,7967133
1542271,7319859
1542281,7912752
1542289,6753819
1542303,7040224
1542306,6969420
1542315,7032542
1542316,6761744
1542331,6769988
1542334,7967176
1542335,7054125
1542359,7967199
1542360,7475137
1542380,7967214
1542397,6791941
1542425,7967247
1542446,6969116
1542471,7166693
1542479,7967314
1542516,7967345
1542528,7967169
1542536,7967363
1542585,6766896
1542593,6905774
1542622,7967438
1542646,7967451
1542654,7967461
1542670,6923573
1542675,7167030
1542680,6974269
1542682,7621067
1542741,6845463
1542745,6905999
1542765,6773032
1542769,7120618
1542816,7391034
1542843,7604452
1542868,7562371
1542887,7967609
1542905,6794402
1542914,6761556
1542920,7967641
1542959,7967687
1543012,6765118
1543041,7967738
1543053,7967749
1543128,6774614
1543156,6925271
1543158,7535859
1543185,7786257
1543212,6812989
1543213,7650517
1543224,7131727
1543238,6776311
1543254,7967891
1543324,7085253
1543325,7967955
1543337,7967968
1543358,7967986
1543367,6924368
1543370,7188142
1543401,7968017
1543402,7627098
1543463,6791750
1543473,7132064
1543490,6827142
1543496,6964346
1543515,7131976
1543525,7132609
1543542,7967646
1543545,7968123
1543557,7968132
1543566,7030394
1543590,7141462
1543626,6788903
1543645,7968186
1543678,7132136
1543705,7968228
1543719,7858014
1543721,6756938
1543725,7085544
1543741,7968254
1543761,6767759
1543770,6772972
1543787,7968293
1543789,7968295
1543809,7968315
1543819,7638599
1543835,7306621
1543850,7968347
1543858,7166238
1543930,6834461
1543940,7038778
1543941,7968418
1543948,7967622
1543955,7968430
1543971,7968436
1543987,7968455
1544022,7968478
1544044,7274504
1544068,7165682
1544109,6870923
1544113,7968542
1544168,7026141
1544188,7021952
1544208,7723042
1544214,6754437
1544301,7734627
1544308,6753973
1544353,7001261
1544371,6809376
1544376,7015427
1544398,7103896
1544499,7130435
1544503,7147273
1544510,6754148
1544527,7001261
1544583,7747391
1544589,7121818
1544593,6931881
1544603,7203709
1544616,6808850
1544621,7204693
1544627,7699603
1544633,7001261
1544634,6754368
1544637,7203709
1544660,7205348
1544666,7021821
1544678,6754368
1544699,6819256
1544762,6754368
1544771,7022458
1544775,6819256
1544806,7776984
1544811,6783779
1544819,7186693
1544843,6780441
1544861,7495177
1544877,7382239
1544886,6756869
1544914,7134421
1544920,7968622
1544926,7495583
1544940,7127666
1544981,7601389
1544990,7601050
1545002,6926873
1545006,6926873
1545033,7968698
1545089,7094047
1545105,7968731
1545133,6772411
1545147,7127623
1545212,6786476
1545224,7968622
1545230,7243750
1545246,7893881
1545258,7602169
1545264,7876257
1545265,7127623
1545281,7602170
1545288,7023373
1545338,6845809
1545376,6855826
1545378,7968622
1545386,7031964
1545401,7579296
1545409,6845943
1545425,7240745
1545429,7242406
1545444,6858079
1545453,6772149
1545457,7241475
1545498,7968881
1545506,7025410
1545510,7614252
1545524,6760633
1545529,6772401
1545533,7028180
1545534,6791162
1545563,6790183
1545576,7035751
1545606,7237718
1545610,6812953
1545627,6772401
1545632,6886618
1545639,7109381
1545642,6975157
1545688,7421740
1545695,7968983
1545710,7968993
1545711,7381068
1545732,6754928
1545738,6754273
1545742,7186928
1545754,6844540
1545755,7268304
1545769,7969019
1545818,6778619
1545825,6762452
1545828,7969048
1545829,6779604
1545853,6763933
1545863,7030254
1545882,6772401
1545894,6766649
1545899,7969081
1545936,6795212
1545999,7969157
1546022,6834469
1546028,7969184
1546048,7969202
1546063,7969213
1546104,7969238
1546105,7489109
1546117,7969251
1546155,7969102
1546205,7854442
1546216,6922852
1546228,7547349
1546230,7969331
1546255,7969353
1546290,7067792
1546301,7217987
1546375,7969444
1546392,6972643
1546400,6854595
1546413,7564557
1546425,7969476
1546443,7594402
1546463,7969506
1546479,6792974
1546494,7885161
1546501,7969525
1546504,6878290
1546533,7263506
1546574,7215760
1546598,7563893
1546639,6800431
1546663,7969646
1546678,7969654
1546680,7069181
1546700,7481414
1546800,7969733
1546811,6797326
1546820,7969750
1546827,7969757
1546873,7225993
1546901,7969797
1546966,7367907
1546975,6756561
1547044,6832358
1547082,7969905
1547115,7907957
1547120,7969935
1547139,7969876
1547159,7969961
1547222,7590676
1547244,7970017
1547249,7587833
1547257,7970024
1547263,7970026
1547274,7970034
1547410,7902781
1547421,6775520
1547443,7574384
1547466,6892610
1547476,7970153
1547487,7566326
1547492,7970159
1547504,7367018
1547616,7564247
1547625,7969485
1547644,6795765
1547651,7216805
1547657,7969144
1547658,7590669
1547683,7589950
1547727,7970310
1547745,7970326
1547767,7215896
1547794,7053061
1547795,7970352
1547811,7821068
1547836,6762600
1547841,6770451
1547904,6763020
1547931,6767320
1547953,7970431
1547965,7080674
1547971,7149218
1548011,6770665
1548015,7620161
1548018,7099657
1548023,6980883
1548025,6925427
1548028,7001008
1548036,6765806
1548038,6779100
1548065,7014020
1548069,6777726
1548079,6899533
1548098,6763630
1548115,6873207
1548117,6890507
1548123,6767173
1548160,6763022
1548163,6869276
1548172,7582276
1548202,6899298
1548203,6881022
1548226,6770793
1548227,6989941
1548234,6764640
1548238,6819583
1548257,6892378
1548261,7377068
1548298,6989942
1548311,7032810
1548342,6764934
1548376,6764202
1548385,6941804
1548393,6957199
1548397,7269216
1548411,6890079
1548421,7744431
1548429,7002703
1548433,6926037
1548469,6881303
1548471,7970615
1548473,6901501
1548516,7399242
1548519,7476369
1548648,7970694
1548652,6806796
1548653,7121365
1548656,7970699
1548678,6899839
1548684,6767509
1548690,6829074
1548692,6769265
1548703,6899944
1548706,7019630
1548719,6768728
1548730,6761926
1548731,6763020
1548738,6753676
1548742,7167043
1548744,6899212
1548751,6899254
1548757,7086355
1548764,7046198
1548785,6763020
1548821,6869494
1548822,7754939
1548849,6763020
1548866,6771328
1548910,7970808
1548923,7970812
1548955,6762111
1548956,6763027
1548964,6765806
1548970,7970829
1548989,7970846
1548990,6763020
1548991,7970847
1549015,6807812
1549021,6890507
1549022,7344675
1549027,6873888
1549031,6756561
1549049,6843050
1549053,7970873
1549115,7098966
1549126,6763020
1549149,6882665
1549151,6762111
1549157,6765807
1549164,6763020
1549168,6883088
1549173,7239251
1549244,7264264
1549282,6857265
1549288,6865708
1549304,6944129
1549314,6878196
1549350,7791224
1549360,6767392
1549440,6763020
1549449,6762111
1549451,6777766
1549470,6762684
1549477,6772491
1549484,6765856
1549489,7702144
1549500,6893058
1549502,6763020
1549511,6763020
1549518,7056617
1549526,7971076
1549532,7344251
1549534,6949482
1549542,6864446
1549554,6765211
1549557,6889568
1549561,6874954
1549576,6770667
1549604,7147796
1549611,6767467
1549659,7002473
1549672,7000097
1549680,6946245
1549683,6765107
1549689,6823615
1549696,6763242
1549702,7001891
1549705,6760285
1549739,6764900
1549770,6797035
1549775,6782029
1549791,7203118
1549814,6763020
1549824,6873168
1549845,6944721
1549889,6878196
1549890,6909245
1549895,7970467
1549918,6787902
1549921,6766538
1549944,7174405
1549948,7056662
1549951,6999083
1549971,6779320
1549979,7971234
1549986,7000833
1549992,6765210
1550022,6836309
1550023,6882665
1550027,6767058
1550034,7399589
1550036,6764269
1550049,7655683
1550058,7971265
1550066,6770964
1550067,6770854
1550093,6869800
1550111,6869484
1550112,6908116
1550140,6753751
1550151,7088776
1550161,6761926
1550166,7056700
1550180,7508977
1550185,6761926
1550190,6779873
1550198,6976640
1550208,7206666
1550213,6887380
1550238,6762352
1550251,6763020
1550253,7971336
1550266,7971341
1550274,6764387
1550309,6780316
1550321,7088683
1550351,6756817
1550369,7000983
1550370,6837904
1550371,7912188
1550372,6763020
1550373,6756236
1550383,7971199
1550389,6991595
1550391,6870475
1550398,7971383
1550406,6900380
1550420,6763020
1550421,6899534
1550428,7000653
1550433,7001756
1550439,6762111
1550442,7343718
1550476,6764934
1550481,7034331
1550484,6760215
1550494,6906900
1550516,7204422
1550518,6915455
1550520,7971432
1550521,7102739
1550546,6768963
1550547,6873397
1550560,6766508
1550561,7318586
1550589,6766711
1550661,7343358
1550681,7971507
1550684,6918929
1550689,7971516
1550715,6787426
1550722,7379587
1550746,7344273
1550766,6905406
1550772,7321716
1550775,7041171
1550804,6885502
1550809,7971585
1550829,6759629
1550833,6756184
1550898,7971688
1550905,6926969
1550935,6944257
1550936,7276510
1550946,7040781
1550984,7044047
1550990,6778493
1550995,7279881
1551022,6942389
1551023,6859155
1551039,6767492
1551054,7059193
1551072,7060566
1551098,6949314
1551117,6775215
1551126,7972109
1551135,6949314
1551136,7043358
1551142,6878878
1551147,7972156
1551148,7045359
1551162,6839139
1551179,7063908
1551213,7972259
1551217,7057412
1551241,6943164
1551258,7972346
1551274,7060496
1551291,7971724
1551316,6935619
1551318,7972423
1551350,7573495
1551389,7972513
1551420,7512225
1551445,6930464
1551459,7972660
1551460,7064182
1551491,7972702
1551494,6929050
1551510,7795941
1551523,6765424
1551525,6798960
1551526,6942640
1551539,7551446
1551549,7972784
